"CODEMPRESA","PROCESSO","DATA","DESCRICAO","DOCUMENTO","INTERNET","ID","DTMAX","IMPMEMO","IMPRESSAO"
6,"00833647820118260002","28/05/2018","FIZ OUTRA RECLAMAÇÃO NA OUVIDORIA POIS NÃO ME DERAM RESPOSTA DA DE ABRIL","","True",227,"","","True"
6,"00833647820118260002","04/06/2018","MANIFESTAÇÃO SOBRE O LAUDO. PROTOCOLADA PETIÇÃO CONCORDANDO COM LAUDO E REQUERENDO DESIGNAÇÃO DA DATA DE PRAÇA INDICANDO A MEGALEILÕES","","True",228,"","","True"
6,"00833647820118260002","16/07/2018","PROT PET REITERANDO A PETIÇÃO DE 04 DE JUNHO REITERANDO A DESIGNAÇÃO DE DATAS DE PRAÇAS","","True",229,"","","True"
6,"00833647820118260002","07/08/2018","DO DESIGNO DATAS DE PRAÇAS, E INDICO A MEGA LEILÕES","","True",230,"","","True"
6,"00833647820118260002","13/08/2018","PROT PET JUNTANDO A MEMORIA DE CALCULO PARA PRAÇA","","True",231,"","","True"
6,"00833647820118260002","20/09/2018","PROTOOCLAMOS PETIÇÃO DIZENDO QUE O CRUZ JÁ NÃO FAZ PARTE DO PROCESSO.","","True",232,"","","True"
6,"00833647820118260002","01/10/2018","DO JUNTE O CONDOMINIO O CONTRATO DE COMPRA E VENDA DO FERNANDO COM A CRUZ BARRICHELO.
PROT PET INFORMANDO QUE O CONDOMINIO NÃO POSSUI. JUNTAMOS O PRINT DA TELA DA LELLO","","True",233,"","","True"
6,"00833647820118260002","03/12/2018","DO NÃO HÁ QUALQUER DOCUMENTO QUE COMPROVE QUE O IMOVEL É DO FERNANDO. REVOGO A PENHORA. 
COMUNIQUE-SE O LEILOEIRO. RECOLHA CUSTAS PARA LOCALIZAR BENS PASSIVEIS DE PENHORA.
","","True",234,"","","True"
6,"00833647820118260002","04/12/2018","PROT PET AGRAVO DE INSTRUMENTO.
NO. 2260043-55-2018.8.26.0000.
PROT PET 1A. INSTANCIA DO AGRAVO","","True",235,"","","True"
6,"00833647820118260002","10/12/2018","DO AGRAVO - TRAZER O AGRAVANTE O ENDERECO COMPLETO DO AGRAVADO.
NÃO CONCEDEU A LIMINAR.
PROT PET DIZENDO QUE O AGRAVADO RESIDE NO IMOVEL E JUTNE CUSTAS","","True",236,"","","True"
6,"00833647820118260002","30/01/2019","PROT PET JUNTANDO CUSTAS PARA INCLUIR O NOME DO FERNANDO DO SERASA","","True",237,"","","True"
6,"00833647820118260002","07/03/2019","OFICIO RECEBIDO DO SERASA QUE INCLUIU O NOME DO FERNANDO NO SERASA","","True",238,"","","True"
6,"00833647820118260002","15/04/2019","DO NEGARAM PROVIMENTO AO NOSSO AGRAVO","","True",239,"","","True"
6,"00833647820118260002","22/05/2019","PROTOCOLAMOS PETIÇÃO REQUERENDO DESARQUIVAMENTO E DESIGNAÇÃO DE DATAS DE PRAÇA.","","True",240,"","","True"
6,"00833647820118260002","30/05/2019","SALA DO JUIZ","","True",241,"","","True"
6,"00833647820118260002","03/07/2019","PROT PET REQ REGULAR ANDAMENTO DO PROCESSO POIS SE ENCONTRA NA SALA DO JUIZ DESDE 30/05.","","True",242,"","","True"
6,"00833647820118260002","19/07/2019","AGRAVO DE INSTRUMENTO 2157927-34-2019.8.26.0000
PROT INFORMANDO INTERP DE AGRAVO","","True",243,"","","True"
6,"00833647820118260002","24/07/2019","DO. JUNTAR CUSTAS DE INTIMAÇÃO DO AGRAVO.
PROTOCOLAMOS PETIÇÃO JUNTANDO CUSTAS.","","True",244,"","","True"
6,"00833647820118260002","19/09/2019","PROTOCOLARAM PETIÇAO E TIRANDO O ESCRITORIO.
PROT PET REQ RESERVAS DE VALORES E JUNTEI O CONTRATO DE HONORARIOS","","True",245,"","","True"
6,"00833647820118260002","28/11/2019","PROT PET JUNTANDO CUSTAS PARA DESARQUIAMENTO","","True",246,"","","True"
7,"10108901420198260002","11/03/2019","DO. CITE-SE PARA PAGAR EM 3 DIAS.","","True",247,"","","True"
7,"10108901420198260002","21/03/2019","CARTA EXPEDIDA EM 20/03/2019","","True",248,"","","True"
7,"10108901420198260002","08/04/2019","AR VOLTOU NEGATIVO - RECUSOU O RECEBIMENTO","","True",249,"","","True"
7,"10108901420198260002","09/04/2019","PROT PET REQ EX DE NOVAS CARTAS. JUNTEI CUSTAS","","True",250,"","","True"
7,"10108901420198260002","30/05/2019","DO CITE-SE COMO REQUERIDO","","True",251,"","","True"
7,"10108901420198260002","26/06/2019","PROT PET DIZENDO QUE ATE O PRESENTE MOMENTO O R CARTORIO NÃO EXPEDIU AS CARTAS DE CITAÇÕES.","","True",252,"","","True"
7,"10108901420198260002","11/07/2019","PRO PET DIZENDO QUE ATE AGORA NÃO FOI EXPEDIDA AS CARTAS DE CITAÇÃO DESDE 30 DE MAIO","","True",253,"","","True"
7,"10108901420198260002","15/07/2019","CARTAS EXPEDIDAS EM 15/07","","True",254,"","","True"
7,"10108901420198260002","07/08/2019","ARS NEGATIVOS - PORTEIRO RECUSOU
PROT PET REQ CITAÇÃO POR OFICIAL DE JUSTIÇA. JUNTEI DOJ","","True",255,"","","True"
7,"10108901420198260002","12/08/2019","DO EXPEÇA-SE MANDADO COMO REQUERIDO.","","True",256,"","","True"
7,"10108901420198260002","12/09/2019","MANDADO COM OFICIAL EM 09/09","","True",257,"","","True"
7,"10108901420198260002","25/11/2019","PROT PET REQ QUE O OFICIAL DISPONIBILIZE A CERT NO PROCESSO","","True",258,"","","True"
7,"10108901420198260002","05/12/2019","O OFICIAL DISSE QUE NÃO MORAM LA
PROT PET REQ CITAÇÃO POR HORA CERTA
JUNTEI CUSTAS","","True",259,"","","True"
7,"10108901420198260002","10/12/2019","DO EXPEÇA-SE MANDADO PARA NOVA DIGILENCIA, AUTORIZANDO A CITAÇÃO POR HORA CERTA, FICANDO A CRITERIO DO OFICIAL ","","True",260,"","","True"
7,"10108901420198260002","29/01/2020","PROT PET NO PROCESSO DE 2010, JUNTANDO CUSTA CALACULO P/A PRAÇA ","","True",261,"","","True"
7,"10108901420198260002","09/03/2020","DO CITOU JANE E ANA A EXECTA PROT PET REQ CITAÇAÕ POR EDITAL","","True",262,"","","True"
7,"10108901420198260002","23/03/2020","DO PREMATURO O PEDIDO DE CITAÇÃO POR EDITAL, POIS A AUTORA NÃO DILIGENCIOU OUTROS ENDEREÇOS.","","True",263,"","","True"
7,"10108901420198260002","15/04/2020","PROT PET REQ CITAÇÃO DA NATALHIA NA PESSOA DO JAMIL OU SILVIA. JUNTEI A PROCURAÇÃO QUE CONSEGUIMOS, POREM A MESMA VENCEU EM DEZ/2019","","True",264,"","","True"
7,"10108901420198260002","29/04/2020","SALA DO JUIZ 17/04","","True",265,"","","True"
7,"10108901420198260002","05/05/2020","INDEFERIU A CITAÇÃO POIS A PROCURAÇÃO VENCEU EM DEZ2019","","True",266,"","","True"
7,"10108901420198260002","06/05/2020","PROT PET REQ A LOCOLIZAÇÃO DO ENDEREÇO VIA BACENJUD","","True",267,"","","True"
7,"10108901420198260002","11/05/2020","DO DEFIRO A PESQUISA DOS ENDEREÇOS DO REU  VIA SISTEMA BACENJUD  ","","True",268,"","","True"
7,"10108901420198260002","16/06/2020","PROT PET DIZENDO QUE O CARTORIO FEZ ERRADO, REQUER QUE REFAÇA A PESQUISA","","True",269,"","","True"
7,"10108901420198260002","24/06/2020","DO PROCEDA A SENTENÇA A CORREÇÃO DA PESQUISA","","True",270,"","","True"
7,"10108901420198260002","30/06/2020","PROT PET REQ CITAÇÃO DA NATHALIA NA RUA TIBIRIÇA, 295 E RUA AFONSO.
JUNT. CUSTA POSTAIS ","","True",271,"","","True"
7,"10108901420198260002","09/07/2020","DO CITE-SE POR CARTA NOS ENDEREÇOS INDICADOS NA PETIÇÃO ","","True",272,"","","True"
7,"10108901420198260002","15/07/2020","AR NEGATIVO - MUDOU-SE","","True",273,"","","True"
7,"10108901420198260002","26/08/2020","AR NEGATIVO
PROT PET REQ CITAÇÃO POR EDITAL","","True",274,"","","True"
7,"10108901420198260002","04/09/2020","DO INDEFIRO, JUNTE CUSTAS PARA RENAJUD E INFOJUD","","True",275,"","","True"
7,"10108901420198260002","08/09/2020","PROT PET JUNTANDO AS CUSTAS PARA RENAJUD E INFOJUD","","True",276,"","","True"
7,"10108901420198260002","21/09/2020","PRELIMINARMENTE RECOLHA O EXTE R$ 16,00 P/ CITAR O EXECUTADO.
PROT PET DIZEDO QUE AS CUSTAS SÃO SÓ P/ NATHALIA POIS O JAMIL JA FOI CITADO AS FLS 70","","True",277,"","","True"
11,"10756887820198260100","08/08/2019","CITE-SE PARA PAGAR EM 3 DIAS. 10% HONORARIOS
CARTA EXPEDIDA.","","True",308,"","","True"
11,"10756887820198260100","16/08/2019","JUNTADO AR NEGATIVO - MUDOU-SE","","True",309,"","","True"
11,"10756887820198260100","19/08/2019","PROT PET REQ CITAÇÃO NA RUA BEATO JOÃO XXIII, 107 - JUNTEI CUSTAS POSTAIS.","","True",310,"","","True"
11,"10756887820198260100","23/09/2019","CARTA DE CITAÇÃO EXPEDIDO 12/09","","True",311,"","","True"
11,"10756887820198260100","24/09/2019","PROT PET REQ LOCALIZAÇÃO DO ENDEREÇO VIA BACEN JUD, JUNTEI CUSTAS","","True",312,"","","True"
11,"10756887820198260100","01/10/2019","SALA DO JUIZ 25/09","","True",313,"","","True"
11,"10756887820198260100","14/10/2019","DO DEFIRO.
PROT PET REQ CITAÇÃO NA RUA PEDRO DE TOLEDO. JUNTEI CUSTAS","","True",314,"","","True"
11,"10756887820198260100","16/10/2019","CARTA EXPEDIDA 16/10","","True",315,"","","True"
11,"10756887820198260100","29/10/2019","PROT PET CITAÇÃO  NA DONA DA EMPRESA D LILLY.
JUNTE OS ENDREREÇOS E CUSTAS","","True",316,"","","True"
11,"10756887820198260100","01/11/2019","CARTA EXPEDIDA 30/10","","True",317,"","","True"
11,"10756887820198260100","07/11/2019","JUNTADO AR POSITIVO EM 06/11","","True",318,"","","True"
11,"10756887820198260100","12/11/2019","PROT PET REQ PENHORA ON LINE. JUNTEI CALCULO E CUSTAS","","True",319,"","","True"
11,"10756887820198260100","21/11/2019","DO MANIFESTE-SE SOBRE O AR NEGATIVO
PROT PET DIZENDO QUE A EMPRESA FOI CITADA EM OUTRO ENDEREÇO CFR FLS 87. REITEREI A PENHORA ON LINE","","True",320,"","","True"
11,"10756887820198260100","19/12/2019","SALA DO JUIZ 18/12","","True",321,"","","True"
11,"10756887820198260100","08/01/2020","A EMPRESA NÃO FOI CITADA.
PROT PET REA CITAÇÃO DA SRA LILLY. JUNTEI CONTRATO SOCIAL DA EMPRESA, E CERT OFICAL DE JUSTIÇA DE OUTROS PROCESSO","","True",322,"","","True"
11,"10756887820198260100","24/01/2020","DO DEFIRO - ESPERA-SE CARTA DE CITAÇÃO NO ENDEREÇO INDICADO","","True",323,"","","True"
11,"10756887820198260100","28/01/2020","CARTA EXPEDIDA EM 24/01/2020","","True",324,"","","True"
11,"10756887820198260100","20/02/2020","PROT PET REQ CITAÇÃO POSTAL ENDER. DA RECEITA FEDERALDE OUTRO PROCESSO. JUNT DE CUSTA","","True",325,"","","True"
11,"10756887820198260100","28/02/2020","CARTA EXPEDIDA 27/02/2020","","True",326,"","","True"
11,"10756887820198260100","29/04/2020","AR VOLTOU NEGATIVO  (MUDOU-SE)
PROT PET REQ CITAÇÃO POR EDITAL.","","True",327,"","","True"
275,"10560774520198260002","21/10/2022","PROT PET DISCORDANDO COM O LAUDO PERICIAL.","","True",10312,"","","True"
916,"10100349620238260006","09/12/2024","FIZ RECLAMAÇÃO NA OUVIDORIA 2024/00164522","","True",15499,"","","True"
332,"10123983320228260020","28/03/2023","VOLTOU AR NEGATIVO - MUDOU-SE
PROT PET REQ A LOCALIZAÇÃO DO ENDEREÇO VIA SISBAJUD E INFOJUD","","True",11225,"","","True"
11,"10756887820198260100","13/05/2020","DO DEFIRO A CITAR POR EDITAL ","","True",328,"","","True"
11,"10756887820198260100","22/05/2020","EDITAL EXEDIDO 18/06","","True",329,"","","True"
11,"10756887820198260100","05/06/2020","DO JUNT. CUSTAS DE EDITAL","","True",330,"","","True"
11,"10756887820198260100","16/06/2020","PROT PET JUNTANDO CUSTAS DE EDITAL R$ 461,40","","True",331,"","","True"
11,"10756887820198260100","07/07/2020","DO EDITAL SERÁ PUBLICADO ","","True",332,"","","True"
11,"10756887820198260100","15/07/2020","PROVIDENCIE O EXEQUENTE ","","True",333,"","","True"
11,"10756887820198260100","20/07/2020","PROT PET JUNTANDO PUB. DO EDITAL ","","True",334,"","","True"
11,"10756887820198260100","22/07/2020","DO OFICIE-SE A DEFENSORIA PUBLICA PARA INDICAR CURADOR ESPECIAL","","True",335,"","","True"
11,"10756887820198260100","03/09/2020","ACOLHO A INDICAÇÃO DE CURADOR, QUE TERA 15 DIAS PARA EMBARGAR A EXECUÇÃO.","","True",336,"","","True"
11,"10756887820198260100","28/09/2020","SALA DO JUIZ 09/09/2020","","True",337,"","","True"
11,"10756887820198260100","30/09/2020","JUNTADO MANIFESTAÇÃO DE CURADOR ESECIAL POR NEGATIVO GERAL MANIFESTE-SE O EXQTE.
PROT PET REQ PENHORA ON LINE DAS CONTAS DA EMPRESA EXECUTADO, JUNTE CÁLCULO E CUSTAS ","","True",338,"","","True"
11,"10756887820198260100","09/10/2020","PENHORA ON LINE INFRUTIFERA.
PROT PET REQ PENHORA DO APT.","","True",339,"","","True"
11,"10756887820198260100","09/11/2020","PROT PET REITEIRANDO A PETIÇÃO DE 09/10","","True",340,"","","True"
11,"10756887820198260100","17/11/2020","SALA DO JUIZ 09/11/2020","","True",341,"","","True"
11,"10756887820198260100","23/11/2020","DO JUNTE O AUTOR MATRICULA ATUALIZADA.","","True",342,"","","True"
11,"10756887820198260100","24/11/2020","PROT PET JUNTANDO MATRICULA ATUALIZADA.","","True",343,"","","True"
11,"10756887820198260100","11/01/2021","SALA DO JUIZ NESTA DATA","","True",344,"","","True"
11,"10756887820198260100","01/02/2021","PROT PET REQ REGULAR ANDAMENTO DO PROCESSO","","True",345,"","","True"
11,"10756887820198260100","19/02/2021","DEFIRO A PENHORA. LAVRE-SE TERMO. INTIME OS EXECUTAD. JUNTE CUSTAS POSTAIS.
PROT PET REQ INTIMAÇÃO POR EDITAL. JUNTEI CALCULO PARA PENHORA","","True",346,"","","True"
11,"10756887820198260100","08/03/2021","PROT PET REQ QUE O CARTÓRIO CUMPRA A DECISÃO DO JUIZ ","","True",347,"","","True"
11,"10756887820198260100","16/03/2021","PENHORA PRENOTADA PH000358067","","True",348,"","","True"
11,"10756887820198260100","19/03/2021","PROT PET JUNTADO BOLETO DA ARISP DE R$ 136,31 PAGO.","","True",349,"","","True"
11,"10756887820198260100","05/04/2021","PROT PET REQ NOMEAÇÃO DE PERITO JUDICIAL","","True",350,"","","True"
11,"10756887820198260100","28/05/2021","SALA DO JUIZ 26/05","","True",351,"","","True"
11,"10756887820198260100","01/06/2021","DO JUNTE O EXQTE PLANILHA DA DÍVIDA 
NOMEIO RONALDO GABUL S PARA INFORMAR HONORÁRIOS 
PROT PET JUNTANDO A PLANILHA DE CALCULOS","","True",352,"","","True"
11,"10756887820198260100","13/07/2021","DO INTIME O PERITO","","True",353,"","","True"
11,"10756887820198260100","21/07/2021","DO MANIFESTE -SE SOBRE HONORÁRIOS DO PERITO
R$ 2500,00","","True",354,"","","True"
11,"10756887820198260100","22/07/2021","PROT PET JUNTANDO HONORÁRIO DE PERITO E REQ DO PERITO","","True",355,"","","True"
11,"10756887820198260100","12/08/2021","PROT PET REQ IMEDIATA INTIMAÇÃO DO PERITO P/ ENVIO DO TRABALHOS ","","True",356,"","","True"
11,"10756887820198260100","09/09/2021","DO MANIFESTEM-SE SOBRE O LAUDO.(AVALIADO O APT EM R$ 346.892,07)
PROT PET CONCORDANDO COM A AVALIAÇÃO E REQUERENDO AS DATAS DE PRAÇAS.","","True",357,"","","True"
11,"10756887820198260100","04/10/2021","PROT PET REQUERENDO DATAS DE PRAÇA ","","True",358,"","","True"
11,"10756887820198260100","07/10/2021","DO HOMOLOGO O LAUDO E NOMEIO A MEGA LEILÕES PARA A REALIZAÇÃO DAS PRAÇAS, AO CONTADOR PARA APURAR O DEBITO.
PROT PET JUNTANDO DEBITO ATUALIZADO","","True",359,"","","True"
11,"10756887820198260100","11/11/2021","DO 1º LEILÃO 29/11/2021
2º LEILÃO 02/12/2021 ATÉ 17/12/2021
50% AVALIAÇÃO - MEGA LEILÕES ","","True",360,"","","True"
11,"10756887820198260100","24/11/2021","DO INFORME O EXQTE SE O IMOVEL ESTA OCUPADO.
PROT PET DIZENDO QUE ESTA LOCADO E QUE A DIVIDA ANTECEDE A LOCAÇÃO ","","True",361,"","","True"
11,"10756887820198260100","13/12/2021","PROT PET REQ EXTINÇÃO, POIS PAGOU TUDO","","True",362,"","","True"
323,"1011036872021826001","07/02/2023","SALA DO JUIZ NESTA DATA ","","True",10892,"","","True"
890,"10101907620228260020","09/02/2022","BLOQUEOU R$ 6,22
PROT PET REQ PENHORA DO APT.","","False",10898,"","","False"
216,"10538877520208260002","25/04/2023","PET DO PERITO DIZENDO QUE NÃO CONSEGUIU ENTRAR NO IMOVEL POIS NÃO TINHA NINGUEM E QUE VISTORIOU OUTRA UNIDADE, SE O JUIZ CONCORDA.
PROT PET CONCORDANDO COM A VISTORIA EM IMOVEL SEMELHANTE.","","True",11365,"","","True"
308,"00405710820038260002","27/04/2023","PROT PET REITERANDO A PETIÇÃO DE DEZEMBRO DE 2022","","True",11412,"","","True"
913,"10128833520238260008","17/08/2023","DO INFORME O EXEQUENTE SOBRE A QUOTA VENCIDA EM FEV 2022, SENDO QUE O PREDIO FOI INSTALADO EM OUTUBRO DE 2022.
PROT PET INFORMANDO QUE POR UM LAPSO A ADMINISTRADORA CADASTROU A COTA COM DATA ERRADA, QUE O VENCIMENTO CORRETO É FEV 2023.","","True",12340,"","","True"
14,"000.01.012.421-7","12/02/2001","distribuição da inicial.","","True",424,"","","True"
14,"000.01.012.421-7","16/03/2001","Juntar ata de aprovação de contas.","","True",425,"","","True"
14,"000.01.012.421-7","06/06/2001","Está na datilografia, converto em rito ordinário, advertindo-se quanto ao prazo de 15 dias para contestação.","","True",426,"","","True"
14,"000.01.012.421-7","20/09/2001","Mandado com oficial de justiça.","","True",427,"","","True"
14,"000.01.012.421-7","01/10/2001","ciencia ao autor da certidão do Oficial.","","True",428,"","","True"
14,"000.01.012.421-7","21/11/2001","Mandado juntado, os réus não residem no local.","","True",429,"","","True"
14,"000.01.012.421-7","29/11/2001","Protocolamos petição requerendo oficios para bcp, telesp e DRF.","","True",430,"","","True"
14,"000.01.012.421-7","10/12/2001","A vara está em correição.","","True",431,"","","True"
14,"000.01.012.421-7","23/01/2002","EXPEDINDO OFICIOS.","","True",432,"","","True"
14,"000.01.012.421-7","07/02/2002","juntando oficios distribuidos.","","True",433,"","","True"
14,"000.01.012.421-7","07/03/2002","juntada de petição.","","True",434,"","","True"
14,"000.01.012.421-7","08/05/2002","resposta oficio DRF.","","True",435,"","","True"
14,"000.01.012.421-7","15/05/2002","protocolamos petição requerendo citação dos réus nos endereços do oficio.","","True",436,"","","True"
14,"000.01.012.421-7","24/05/2002","juntando diligencia oficial de justiça.","","True",437,"","","True"
14,"000.01.012.421-7","28/06/2002","mandado com oficial desde 10/06.","","True",438,"","","True"
900,"00083231020098260606","10/02/2023","PROT PET JUNTANDO CUSTAS PARA INTIMAR O REU E A CONSTRUTORA POIS A MATRICULA AINDA ESTA EM NOME DELA.","","True",10900,"","","True"
308,"10542443120158260002","10/02/2023","DO JUNTE AS CUSTAS DE EDITAL.
PROT PET JUNTANDO AS CUSTAS DE EDITAL.","","True",10903,"","","True"
332,"10106584020228260020","14/02/2023","DO JUNTE MATRICULA PARA ALTERAR O POLO PASSIVO REQUERIDO NA PET DE ACORDO.
PROT REQ JUNTANDO COMPRA E VENDA.","","False",10905,"","","False"
14,"000.01.012.421-7","29/07/2002","Oficial não devolveu o mandado.","","True",439,"","","True"
14,"000.01.012.421-7","04/09/2002","juntado o mandado, deixou de citar os réus por não tê-los encontrados pessoalmente, sendo informado que Gercy e Gilda Pimenta estão falecidos.","","True",440,"","","True"
14,"000.01.012.421-7","09/09/2002","Protocolamos petição requerendo citação via postal.","","True",441,"","","True"
14,"000.01.012.421-7","30/09/2002","O Juiz indeferiu o réu não está em local desconhecido.","","True",442,"","","True"
14,"000.01.012.421-7","02/10/2002","Protocolamos petição requerendo citação por hora certa.","","True",443,"","","True"
14,"000.01.012.421-7","29/10/2002","Datilografia.","","True",444,"","","True"
14,"000.01.012.421-7","11/11/2002","ainda está na datilografia.","","True",445,"","","True"
14,"000.01.012.421-7","02/12/2002","mandado com oficial.","","True",446,"","","True"
920,"10239446020238260405","02/09/2024","DO MANIFESTE-SE SOBRE A EXCEÇÃO DE PRE EXECUTIVIDADE","","True",14857,"","","True"
200,"00173115220108260002","13/09/2024","DO INTIME O PERITO (PERITO INTIMADO)","","True",14897,"","","True"
916,"10125352320238260006","11/11/2024","DO MANIFESTE-SE SOBRE O BLOQUEIO.
PROT PET DIZENDO QUE NÃO TEM INTERESSE NO BLOQUEIO, POR SER IRRISÓRIO, REQUERI A PENHORA DO APT.","","True",15344,"","","True"
14,"000.01.012.421-7","25/02/2003","Requerendo citação novamente por edital.","","True",447,"","","True"
14,"000.01.012.421-7","04/07/2003","Indicar agência para citação por edital.","","True",448,"","","True"
14,"000.01.012.421-7","29/07/2003","Providenciando a minuta do edital.","","True",449,"","","True"
14,"000.01.012.421-7","12/08/2003","juntando a minuta .","","True",450,"","","True"
14,"000.01.012.421-7","08/10/2003","juntando petição do incluso edital publicado","","True",451,"","","True"
14,"000.01.012.421-7","02/12/2003","Vara está em correição.","","True",452,"","","True"
14,"000.01.012.421-7","26/01/2004","Certificando prazo.","","True",453,"","","True"
14,"000.01.012.421-7","26/02/2004","Datilografia.","","True",454,"","","True"
14,"000.01.012.421-7","16/03/2004","Oficie-se ao PAJ para que seja nomeado curador especial.","","True",455,"","","True"
14,"000.01.012.421-7","19/05/2004","Foi expedido mandado a PAJ. em 17/03/04.","","True",456,"","","True"
14,"000.01.012.421-7","27/05/2004","vai certificar prazo.","","True",457,"","","True"
14,"000.01.012.421-7","02/06/2004","Está na conclusão.","","True",458,"","","True"
14,"000.01.012.421-7","08/06/2004","Reiterando o Oficio em 01/06.","","True",459,"","","True"
14,"000.01.012.421-7","29/09/2004","Datilografia para nomear o curador.","","True",460,"","","True"
14,"000.01.012.421-7","06/10/2004","datilografia ainda.","","True",461,"","","True"
14,"000.01.012.421-7","28/10/2004","Curadora  MAria Angela Dare","","True",462,"","","True"
14,"000.01.012.421-7","18/11/2004","Em 24/10 expediu intimação via postal à curadora especial.","","True",463,"","","True"
14,"000.01.012.421-7","05/02/2005","juntando petição.","","True",464,"","","True"
14,"000.01.012.421-7","22/02/2005","Conclusos","","True",465,"","","True"
14,"000.01.012.421-7","07/03/2005","Datilografia","","True",466,"","","True"
